epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.5152671933174133,0.5390711426734924,2.1850032806396484,0.5,0.5899908542633057,2.020750045776367
1,0.5038167834281921,0.5426548719406128,1.9866970777511597,0.5303030014038086,0.5817263126373291,1.9284604787826538
2,0.5114504098892212,0.5159956216812134,1.8916875123977661,0.5,0.5353535413742065,1.8287285566329956
3,0.5038167834281921,0.6004602909088135,1.7852070331573486,0.560606062412262,0.5858585834503174,1.7266019582748413
4,0.5419847369194031,0.5707709193229675,1.6864491701126099,0.5757575631141663,0.586776852607727,1.633841872215271
5,0.5916030406951904,0.5879027843475342,1.5936871767044067,0.560606062412262,0.5794306993484497,1.5400310754776
6,0.5076335668563843,0.6242643594741821,1.5082831382751465,0.5757575631141663,0.5913682579994202,1.4584828615188599
7,0.5610687136650085,0.6346074938774109,1.4221274852752686,0.5757575631141663,0.6115702390670776,1.3902051448822021
8,0.5648854970932007,0.6221082210540771,1.3570305109024048,0.5757575631141663,0.6088154315948486,1.3176456689834595
9,0.6183205842971802,0.6705029010772705,1.2799479961395264,0.5303030014038086,0.631313145160675,1.3012843132019043
10,0.6450381875038147,0.7096905708312988,1.2048770189285278,0.5909090638160706,0.6395776271820068,1.2152042388916016
11,0.5916030406951904,0.6385700106620789,1.2000281810760498,0.5909090638160706,0.6450872421264648,1.1797912120819092
12,0.614503800868988,0.7083794474601746,1.134495735168457,0.5454545617103577,0.6258034706115723,1.184853434562683
13,0.6908397078514099,0.7454402446746826,1.081843376159668,0.6060606241226196,0.6469237804412842,1.1100629568099976
14,0.6603053212165833,0.7198007106781006,1.0453479290008545,0.5909090638160706,0.6611570119857788,1.0711971521377563
15,0.7061068415641785,0.7871336340904236,0.9827275276184082,0.6212121248245239,0.6726354360580444,1.0494277477264404
16,0.732824444770813,0.8189499378204346,0.9144912362098694,0.5757575631141663,0.7098255157470703,1.0493711233139038
17,0.7137404680252075,0.8037993311882019,0.9039792418479919,0.6515151262283325,0.686409592628479,1.0269927978515625
18,0.7824427485466003,0.8570886850357056,0.8406800031661987,0.6515151262283325,0.7438016533851624,0.9934875965118408
19,0.7900763154029846,0.8673445582389832,0.8091421127319336,0.6212121248245239,0.7626262903213501,0.9677301645278931
20,0.7900763154029846,0.8796690702438354,0.7748533487319946,0.7121211886405945,0.7695132493972778,0.9767235517501831
21,0.8358778357505798,0.9101451635360718,0.7131690979003906,0.6818181872367859,0.8117539286613464,0.8913959264755249
22,0.8091602921485901,0.8820289969444275,0.7566695809364319,0.6515151262283325,0.810835599899292,0.8970345258712769
23,0.847328245639801,0.9241594672203064,0.7046862840652466,0.6515151262283325,0.8085399270057678,0.902402937412262
24,0.885496199131012,0.9575198888778687,0.6188376545906067,0.6969696879386902,0.7988981008529663,0.9395096302032471
25,0.8740457892417908,0.9401841163635254,0.6213061809539795,0.6515151262283325,0.794765830039978,0.9780838489532471
26,0.8740457892417908,0.9363090991973877,0.6200280785560608,0.6969696879386902,0.819100022315979,0.9054381847381592
27,0.8740457892417908,0.9630557298660278,0.5581227540969849,0.7575757503509521,0.8011937141418457,0.917573869228363
28,0.8931297659873962,0.9641046524047852,0.5515658259391785,0.7272727489471436,0.8425160646438599,0.8340005278587341
29,0.919847309589386,0.9792844653129578,0.49645477533340454,0.7121211886405945,0.8654729127883911,0.8488625884056091
